timestamp,src_ip,dest_ip,port,protocol,packet_size,device_type,user_role,app,location
2024-10-13 23:47:34.703204,192.168.1.3,10.0.0.216,80,HTTP,1909,Laptop,Employee,Streaming,New York
2024-10-13 15:13:35.703204,192.168.1.3,10.0.0.116,80,HTTP,6094,Laptop,Employee,Streaming,New York
2024-10-14 03:43:23.703204,192.168.1.3,10.0.0.179,443,OTHER,2391,Laptop,Employee,Streaming,New York
2024-10-13 23:52:49.703204,192.168.1.3,10.0.0.95,80,HTTP,4551,Laptop,Employee,Streaming,New York
2024-10-14 06:33:57.703204,192.168.1.3,10.0.0.189,53,OTHER,2444,Laptop,Employee,Streaming,New York
2024-10-13 14:58:22.703204,192.168.1.3,10.0.0.188,53,OTHER,2482,Laptop,Employee,Streaming,New York
2024-10-14 00:37:48.703204,192.168.1.3,10.0.0.33,8080,OTHER,1359,Laptop,Employee,Streaming,New York
2024-10-14 06:33:25.703204,192.168.1.3,10.0.0.128,80,HTTP,5071,Laptop,Employee,Streaming,New York
2024-10-14 00:59:19.703204,192.168.1.3,10.0.0.202,443,OTHER,2415,Laptop,Employee,Streaming,New York
2024-10-14 11:26:08.703204,192.168.1.3,10.0.0.85,21,FTP,9358,Laptop,Employee,Streaming,New York
2024-10-14 08:55:44.703204,192.168.1.3,10.0.0.137,80,HTTP,3408,Laptop,Employee,Streaming,New York
2024-10-14 02:07:32.703204,192.168.1.3,10.0.0.226,53,OTHER,7140,Laptop,Employee,Streaming,New York
2024-10-13 23:22:29.703204,192.168.1.3,10.0.0.149,21,FTP,9020,Laptop,Employee,Streaming,New York
2024-10-14 01:36:36.703204,192.168.1.3,10.0.0.131,80,HTTP,1504,Laptop,Employee,Streaming,New York
2024-10-14 07:07:54.703204,192.168.1.3,10.0.0.244,8080,OTHER,4228,Laptop,Employee,Streaming,New York
2024-10-14 06:33:22.703204,192.168.1.3,10.0.0.208,21,FTP,8924,Laptop,Employee,Streaming,New York
2024-10-14 08:56:43.703204,192.168.1.3,10.0.0.28,22,SSH,848,Laptop,Employee,Streaming,New York
2024-10-14 05:02:08.703204,192.168.1.3,10.0.0.202,53,OTHER,3847,Laptop,Employee,Streaming,New York
2024-10-13 18:39:53.703204,192.168.1.3,10.0.0.81,8080,OTHER,1316,Laptop,Employee,Streaming,New York
2024-10-14 02:32:20.703204,192.168.1.3,10.0.0.158,21,FTP,4797,Laptop,Employee,Streaming,New York
2024-10-14 00:46:39.703204,192.168.1.3,10.0.0.250,53,OTHER,385,Laptop,Employee,Streaming,New York
2024-10-14 03:07:57.703204,192.168.1.3,10.0.0.59,8080,OTHER,3948,Laptop,Employee,Streaming,New York
2024-10-14 05:49:44.703204,192.168.1.3,10.0.0.209,21,FTP,2564,Laptop,Employee,Streaming,New York
2024-10-14 07:13:40.703204,192.168.1.3,10.0.0.8,80,HTTP,1836,Laptop,Employee,Streaming,New York
2024-10-14 02:07:48.703204,192.168.1.3,10.0.0.30,80,HTTP,3861,Laptop,Employee,Streaming,New York
2024-10-14 07:06:38.703204,192.168.1.3,10.0.0.167,8080,OTHER,3736,Laptop,Employee,Streaming,New York
2024-10-14 06:53:26.703204,192.168.1.3,10.0.0.149,22,SSH,785,Laptop,Employee,Streaming,New York
2024-10-13 20:46:05.703204,192.168.1.3,10.0.0.17,22,SSH,511,Laptop,Employee,Streaming,New York
2024-10-14 06:27:47.703204,192.168.1.5,10.0.0.215,80,HTTP,3127,Smartphone,Developer,File Sharing,Berlin
2024-10-13 20:23:10.703204,192.168.1.5,10.0.0.188,80,HTTP,1566,Smartphone,Developer,File Sharing,Berlin
2024-10-14 01:14:18.703204,192.168.1.5,10.0.0.139,80,HTTP,2986,Smartphone,Developer,File Sharing,Berlin
2024-10-13 23:34:12.703204,192.168.1.5,10.0.0.80,80,HTTP,5821,Smartphone,Developer,File Sharing,Berlin
2024-10-13 16:10:10.703204,192.168.1.5,10.0.0.210,80,HTTP,5807,Smartphone,Developer,File Sharing,Berlin
2024-10-14 05:15:49.703204,192.168.1.5,10.0.0.44,21,FTP,2783,Smartphone,Developer,File Sharing,Berlin
2024-10-14 00:29:21.703204,192.168.1.5,10.0.0.71,80,HTTP,3368,Smartphone,Developer,File Sharing,Berlin
2024-10-13 21:21:49.703204,192.168.1.5,10.0.0.83,80,HTTP,5383,Smartphone,Developer,File Sharing,Berlin
2024-10-14 10:20:36.703204,192.168.1.5,10.0.0.204,80,HTTP,3283,Smartphone,Developer,File Sharing,Berlin
2024-10-13 16:28:56.703204,192.168.1.5,10.0.0.22,21,FTP,6444,Smartphone,Developer,File Sharing,Berlin
2024-10-14 07:09:04.703204,192.168.1.5,10.0.0.52,80,HTTP,4750,Smartphone,Developer,File Sharing,Berlin
2024-10-14 02:31:41.703204,192.168.1.5,10.0.0.158,80,HTTP,3953,Smartphone,Developer,File Sharing,Berlin
2024-10-14 03:48:01.703204,192.168.1.5,10.0.0.7,80,HTTP,1759,Smartphone,Developer,File Sharing,Berlin
2024-10-13 23:31:47.703204,192.168.1.5,10.0.0.222,21,FTP,4812,Smartphone,Developer,File Sharing,Berlin
2024-10-13 21:29:08.703204,192.168.1.5,10.0.0.114,22,SSH,570,Smartphone,Developer,File Sharing,Berlin
2024-10-14 06:35:29.703204,192.168.1.5,10.0.0.250,80,HTTP,5727,Smartphone,Developer,File Sharing,Berlin
2024-10-14 07:35:41.703204,192.168.1.5,10.0.0.218,80,HTTP,2340,Smartphone,Developer,File Sharing,Berlin
2024-10-14 01:35:40.703204,192.168.1.5,10.0.0.19,80,HTTP,5090,Smartphone,Developer,File Sharing,Berlin
2024-10-14 10:00:05.703204,192.168.1.5,10.0.0.99,80,HTTP,5774,Smartphone,Developer,File Sharing,Berlin
2024-10-14 05:43:34.703204,192.168.1.5,10.0.0.246,21,FTP,8506,Smartphone,Developer,File Sharing,Berlin
2024-10-13 14:28:05.703204,192.168.1.5,10.0.0.216,21,FTP,5444,Smartphone,Developer,File Sharing,Berlin
2024-10-13 19:23:50.703204,192.168.1.5,10.0.0.115,21,FTP,7034,Smartphone,Developer,File Sharing,Berlin
2024-10-13 16:56:23.703204,192.168.1.5,10.0.0.204,80,HTTP,5958,Smartphone,Developer,File Sharing,Berlin
2024-10-13 23:13:52.703204,192.168.1.5,10.0.0.146,80,HTTP,6463,Smartphone,Developer,File Sharing,Berlin
2024-10-14 01:36:22.703204,192.168.1.5,10.0.0.101,80,HTTP,6152,Smartphone,Developer,File Sharing,Berlin
2024-10-13 18:16:01.703204,192.168.1.5,10.0.0.160,80,HTTP,4939,Smartphone,Developer,File Sharing,Berlin
2024-10-14 12:24:39.703204,192.168.1.5,10.0.0.157,80,HTTP,2722,Smartphone,Developer,File Sharing,Berlin
2024-10-13 16:18:37.703204,192.168.1.5,10.0.0.127,21,FTP,2821,Smartphone,Developer,File Sharing,Berlin
2024-10-14 01:35:23.703204,192.168.1.5,10.0.0.207,80,HTTP,4911,Smartphone,Developer,File Sharing,Berlin
2024-10-14 08:21:29.703204,192.168.1.5,10.0.0.254,80,HTTP,1547,Smartphone,Developer,File Sharing,Berlin
2024-10-14 09:48:47.703204,192.168.1.5,10.0.0.93,80,HTTP,3373,Smartphone,Developer,File Sharing,Berlin
2024-10-14 02:48:35.703204,192.168.1.5,10.0.0.146,80,HTTP,4590,Smartphone,Developer,File Sharing,Berlin
2024-10-14 07:57:15.703204,192.168.1.5,10.0.0.184,80,HTTP,3316,Smartphone,Developer,File Sharing,Berlin
2024-10-14 03:53:34.703204,192.168.1.5,10.0.0.183,80,HTTP,2811,Smartphone,Developer,File Sharing,Berlin
2024-10-14 04:45:02.703204,192.168.1.5,10.0.0.98,80,HTTP,4628,Smartphone,Developer,File Sharing,Berlin
2024-10-13 17:47:47.703204,192.168.1.5,10.0.0.135,21,FTP,3260,Smartphone,Developer,File Sharing,Berlin
2024-10-14 01:27:59.703204,192.168.1.5,10.0.0.58,21,FTP,3863,Smartphone,Developer,File Sharing,Berlin
2024-10-14 02:08:53.703204,192.168.1.5,10.0.0.32,21,FTP,9034,Smartphone,Developer,File Sharing,Berlin
2024-10-14 09:05:22.703204,192.168.1.5,10.0.0.193,21,FTP,5755,Smartphone,Developer,File Sharing,Berlin
2024-10-13 16:17:02.703204,192.168.1.5,10.0.0.182,80,HTTP,4415,Smartphone,Developer,File Sharing,Berlin
2024-10-13 15:25:40.703204,192.168.1.6,10.0.0.115,22,SSH,1235,Laptop,Employee,Email,San Francisco
2024-10-13 14:16:52.703204,192.168.1.6,10.0.0.25,21,FTP,4619,Laptop,Employee,File Sharing,San Francisco
2024-10-14 02:46:12.703204,192.168.1.6,10.0.0.28,80,HTTP,3291,Laptop,Employee,Gaming,San Francisco
2024-10-13 21:05:28.703204,192.168.1.6,10.0.0.37,80,HTTP,2005,Laptop,Employee,Gaming,San Francisco
2024-10-13 23:55:54.703204,192.168.1.6,10.0.0.77,80,HTTP,1700,Laptop,Employee,Gaming,San Francisco
2024-10-14 05:28:21.703204,192.168.1.6,10.0.0.162,21,FTP,3974,Laptop,Employee,Gaming,San Francisco
2024-10-13 19:33:14.703204,192.168.1.6,10.0.0.82,80,HTTP,1562,Laptop,Employee,Gaming,San Francisco
2024-10-13 17:31:08.703204,192.168.1.6,10.0.0.192,80,HTTP,3170,Laptop,Employee,Email,San Francisco
2024-10-14 11:58:47.703204,192.168.1.6,10.0.0.119,22,SSH,2064,Laptop,Employee,File Sharing,San Francisco
2024-10-13 17:40:54.703204,192.168.1.6,10.0.0.212,80,HTTP,3237,Laptop,Employee,Email,San Francisco
2024-10-14 01:08:43.703204,192.168.1.6,10.0.0.71,80,HTTP,5444,Laptop,Employee,Gaming,San Francisco
2024-10-14 08:53:22.703204,192.168.1.6,10.0.0.224,443,OTHER,5088,Laptop,Employee,File Sharing,San Francisco
2024-10-13 16:31:33.703204,192.168.1.6,10.0.0.213,80,HTTP,2504,Laptop,Employee,File Sharing,San Francisco
2024-10-13 19:05:11.703204,192.168.1.6,10.0.0.60,21,FTP,7060,Laptop,Employee,File Sharing,San Francisco
2024-10-14 00:19:43.703204,192.168.1.6,10.0.0.221,80,HTTP,1989,Laptop,Employee,Gaming,San Francisco
2024-10-13 20:47:48.703204,192.168.1.6,10.0.0.112,80,HTTP,4158,Laptop,Employee,Gaming,San Francisco
2024-10-14 06:47:00.703204,192.168.1.6,10.0.0.183,80,HTTP,3509,Laptop,Employee,Email,San Francisco
2024-10-14 01:34:41.703204,192.168.1.6,10.0.0.113,80,HTTP,3635,Laptop,Employee,File Sharing,San Francisco
2024-10-14 00:43:20.703204,192.168.1.6,10.0.0.14,80,HTTP,5745,Laptop,Employee,File Sharing,San Francisco
2024-10-14 05:50:14.703204,192.168.1.6,10.0.0.47,80,HTTP,5456,Laptop,Employee,Email,San Francisco
2024-10-13 17:25:41.703204,192.168.1.6,10.0.0.203,21,FTP,5176,Laptop,Employee,Gaming,San Francisco
2024-10-14 05:36:33.703204,192.168.1.6,10.0.0.157,80,HTTP,5532,Laptop,Employee,Email,San Francisco
2024-10-13 18:29:22.703204,192.168.1.6,10.0.0.1,21,FTP,2688,Laptop,Employee,File Sharing,San Francisco
2024-10-14 08:01:18.703204,192.168.1.6,10.0.0.226,22,SSH,862,Laptop,Employee,File Sharing,San Francisco
2024-10-14 07:23:04.703204,192.168.1.6,10.0.0.201,22,SSH,933,Laptop,Employee,Gaming,San Francisco
2024-10-14 02:27:49.703204,192.168.1.6,10.0.0.204,80,HTTP,1813,Laptop,Employee,File Sharing,San Francisco
2024-10-13 22:10:55.703204,192.168.1.6,10.0.0.133,80,HTTP,3764,Laptop,Employee,Gaming,San Francisco
2024-10-14 03:59:58.703204,192.168.1.6,10.0.0.130,22,SSH,1185,Laptop,Employee,File Sharing,San Francisco
2024-10-14 05:57:57.703204,192.168.1.6,10.0.0.201,80,HTTP,5222,Laptop,Employee,Gaming,San Francisco
2024-10-14 05:06:07.703204,192.168.1.6,10.0.0.34,21,FTP,3840,Laptop,Employee,Email,San Francisco
2024-10-14 01:01:41.703204,192.168.1.6,10.0.0.100,80,HTTP,4635,Laptop,Employee,Email,San Francisco
2024-10-13 20:25:52.703204,192.168.1.6,10.0.0.133,22,SSH,1520,Laptop,Employee,Email,San Francisco
2024-10-14 02:10:32.703204,192.168.1.6,10.0.0.187,22,SSH,1775,Laptop,Employee,File Sharing,San Francisco
2024-10-14 03:17:49.703204,192.168.1.6,10.0.0.204,80,HTTP,3735,Laptop,Employee,File Sharing,San Francisco
2024-10-14 03:50:09.703204,192.168.1.6,10.0.0.128,22,SSH,1398,Laptop,Employee,Gaming,San Francisco
2024-10-13 13:58:51.703204,192.168.1.6,10.0.0.131,22,SSH,1172,Laptop,Employee,Email,San Francisco
2024-10-13 14:58:56.703204,192.168.1.6,10.0.0.211,21,FTP,8111,Laptop,Employee,Gaming,San Francisco
2024-10-14 03:02:08.703204,192.168.1.6,10.0.0.216,80,HTTP,1616,Laptop,Employee,Gaming,San Francisco
2024-10-14 11:16:29.703204,192.168.1.6,10.0.0.186,21,FTP,5913,Laptop,Employee,File Sharing,San Francisco
2024-10-13 19:28:29.703204,192.168.1.6,10.0.0.170,21,FTP,3785,Laptop,Employee,Gaming,San Francisco
2024-10-14 03:04:57.703204,192.168.1.7,10.0.0.74,80,HTTP,3474,Laptop,Developer,File Sharing,London
2024-10-14 01:44:38.703204,192.168.1.7,10.0.0.146,22,SSH,1030,Laptop,Developer,File Sharing,London
2024-10-14 04:04:59.703204,192.168.1.7,10.0.0.204,21,FTP,3096,Laptop,Developer,File Sharing,London
2024-10-13 18:47:16.703204,192.168.1.7,10.0.0.69,22,SSH,1011,Laptop,Developer,File Sharing,London
2024-10-14 10:55:33.703204,192.168.1.7,10.0.0.242,8080,OTHER,1637,Laptop,Developer,File Sharing,London
2024-10-14 08:29:00.703204,192.168.1.7,10.0.0.88,80,HTTP,3714,Laptop,Developer,File Sharing,London
2024-10-14 04:42:20.703204,192.168.1.7,10.0.0.104,80,HTTP,5589,Laptop,Developer,File Sharing,London
2024-10-14 03:12:08.703204,192.168.1.7,10.0.0.160,53,OTHER,1130,Laptop,Developer,File Sharing,London
2024-10-13 21:51:31.703204,192.168.1.7,10.0.0.99,80,HTTP,2183,Laptop,Developer,File Sharing,London
2024-10-14 00:23:23.703204,192.168.1.7,10.0.0.99,22,SSH,1221,Laptop,Developer,File Sharing,London
2024-10-14 00:25:26.703204,192.168.1.7,10.0.0.162,22,SSH,1760,Laptop,Developer,File Sharing,London
2024-10-13 17:11:59.703204,192.168.1.7,10.0.0.128,80,HTTP,4844,Laptop,Developer,File Sharing,London
2024-10-14 04:45:42.703204,192.168.1.7,10.0.0.143,53,OTHER,1256,Laptop,Developer,File Sharing,London
2024-10-13 16:15:41.703204,192.168.1.7,10.0.0.51,21,FTP,3329,Laptop,Developer,File Sharing,London
2024-10-14 09:08:02.703204,192.168.1.7,10.0.0.35,21,FTP,3096,Laptop,Developer,File Sharing,London
2024-10-13 20:15:17.703204,192.168.1.7,10.0.0.195,80,HTTP,3848,Laptop,Developer,File Sharing,London
2024-10-14 00:18:54.703204,192.168.1.7,10.0.0.78,21,FTP,1969,Laptop,Developer,File Sharing,London
2024-10-13 16:30:41.703204,192.168.1.7,10.0.0.220,22,SSH,1305,Laptop,Developer,File Sharing,London
2024-10-14 04:25:19.703204,192.168.1.7,10.0.0.110,80,HTTP,1630,Laptop,Developer,File Sharing,London
2024-10-13 15:35:01.703204,192.168.1.7,10.0.0.5,80,HTTP,2840,Laptop,Developer,File Sharing,London
2024-10-13 21:29:47.703204,192.168.1.7,10.0.0.193,22,SSH,1649,Laptop,Developer,File Sharing,London
2024-10-13 15:03:03.703204,192.168.1.7,10.0.0.167,53,OTHER,1561,Laptop,Developer,File Sharing,London
2024-10-14 00:56:31.703204,192.168.1.7,10.0.0.100,21,FTP,5127,Laptop,Developer,File Sharing,London
2024-10-13 17:13:18.703204,192.168.1.7,10.0.0.191,8080,OTHER,4745,Laptop,Developer,File Sharing,London
2024-10-14 05:40:22.703204,192.168.1.7,10.0.0.7,80,HTTP,5463,Laptop,Developer,File Sharing,London
2024-10-13 13:42:59.703204,192.168.1.7,10.0.0.208,443,OTHER,3951,Laptop,Developer,File Sharing,London
2024-10-13 18:59:58.703204,192.168.1.7,10.0.0.130,80,HTTP,5253,Laptop,Developer,File Sharing,London
2024-10-14 11:05:42.703204,192.168.1.7,10.0.0.74,80,HTTP,3058,Laptop,Developer,File Sharing,London
2024-10-13 22:30:04.703204,192.168.1.7,10.0.0.55,53,OTHER,5234,Laptop,Developer,File Sharing,London
2024-10-14 04:43:46.703204,192.168.1.7,10.0.0.244,80,HTTP,4531,Laptop,Developer,File Sharing,London
2024-10-14 06:33:15.703204,192.168.1.7,10.0.0.50,21,FTP,2691,Laptop,Developer,File Sharing,London
2024-10-14 07:09:31.703204,192.168.1.7,10.0.0.76,80,HTTP,5207,Laptop,Developer,File Sharing,London
2024-10-13 23:49:38.703204,192.168.1.7,10.0.0.129,80,HTTP,4046,Laptop,Developer,File Sharing,London
2024-10-14 02:55:22.703204,192.168.1.7,10.0.0.129,443,OTHER,1511,Laptop,Developer,File Sharing,London
2024-10-13 17:14:58.703204,192.168.1.7,10.0.0.231,80,HTTP,4291,Laptop,Developer,File Sharing,London
2024-10-13 15:14:17.703204,192.168.1.7,10.0.0.136,80,HTTP,4077,Laptop,Developer,File Sharing,London
2024-10-14 05:20:25.703204,192.168.1.7,10.0.0.72,80,HTTP,3943,Laptop,Developer,File Sharing,London
2024-10-13 22:31:53.703204,192.168.1.7,10.0.0.55,21,FTP,3863,Laptop,Developer,File Sharing,London
2024-10-14 06:47:57.703204,192.168.1.7,10.0.0.66,21,FTP,6509,Laptop,Developer,File Sharing,London
2024-10-14 05:25:22.703204,192.168.1.7,10.0.0.155,80,HTTP,5104,Laptop,Developer,File Sharing,London
2024-10-14 08:51:37.703204,192.168.1.8,10.0.0.127,80,HTTP,2685,Desktop,Developer,Gaming,San Francisco
2024-10-14 02:49:21.703204,192.168.1.8,10.0.0.162,80,HTTP,1643,Desktop,Developer,Gaming,San Francisco
2024-10-14 01:48:59.703204,192.168.1.8,10.0.0.190,80,HTTP,4007,Desktop,Developer,Gaming,San Francisco
2024-10-14 06:04:51.703204,192.168.1.8,10.0.0.90,80,HTTP,2928,Desktop,Developer,Gaming,San Francisco
2024-10-14 03:38:46.703204,192.168.1.8,10.0.0.168,80,HTTP,2089,Desktop,Developer,Social Media,San Francisco
2024-10-13 20:24:11.703204,192.168.1.8,10.0.0.197,8080,OTHER,635,Desktop,Developer,Gaming,San Francisco
2024-10-14 07:32:24.703204,192.168.1.8,10.0.0.141,80,HTTP,1914,Desktop,Developer,Social Media,San Francisco
2024-10-14 07:24:23.703204,192.168.1.8,10.0.0.114,21,FTP,5405,Desktop,Developer,Social Media,San Francisco
2024-10-14 06:24:01.703204,192.168.1.8,10.0.0.90,80,HTTP,2736,Desktop,Developer,Gaming,San Francisco
2024-10-14 06:54:10.703204,192.168.1.8,10.0.0.236,53,OTHER,948,Desktop,Developer,Social Media,San Francisco
2024-10-13 18:56:08.703204,192.168.1.8,10.0.0.101,8080,OTHER,3744,Desktop,Developer,Gaming,San Francisco
2024-10-14 03:48:51.703204,192.168.1.8,10.0.0.63,80,HTTP,2993,Desktop,Developer,Social Media,San Francisco
2024-10-14 06:11:29.703204,192.168.1.8,10.0.0.122,22,SSH,711,Desktop,Developer,Gaming,San Francisco
2024-10-14 04:04:42.703204,192.168.1.8,10.0.0.217,80,HTTP,3696,Desktop,Developer,Social Media,San Francisco
2024-10-13 18:35:12.703204,192.168.1.8,10.0.0.143,80,HTTP,3798,Desktop,Developer,Gaming,San Francisco
2024-10-14 03:36:09.703204,192.168.1.8,10.0.0.171,8080,OTHER,3482,Desktop,Developer,Gaming,San Francisco
2024-10-14 02:04:51.703204,192.168.1.8,10.0.0.91,21,FTP,3106,Desktop,Developer,Social Media,San Francisco
2024-10-14 05:14:19.703204,192.168.1.8,10.0.0.66,80,HTTP,3431,Desktop,Developer,Social Media,San Francisco
2024-10-14 06:11:15.703204,192.168.1.8,10.0.0.49,21,FTP,3733,Desktop,Developer,Social Media,San Francisco
2024-10-14 07:39:08.703204,192.168.1.8,10.0.0.222,21,FTP,5588,Desktop,Developer,Social Media,San Francisco
2024-10-14 07:47:55.703204,192.168.1.8,10.0.0.162,80,HTTP,2914,Desktop,Developer,Social Media,San Francisco
2024-10-14 11:12:25.703204,192.168.1.8,10.0.0.211,443,OTHER,1349,Desktop,Developer,Social Media,San Francisco
2024-10-13 21:41:23.703204,192.168.1.8,10.0.0.179,8080,OTHER,2612,Desktop,Developer,Social Media,San Francisco
2024-10-14 10:28:40.703204,192.168.1.8,10.0.0.191,80,HTTP,3527,Desktop,Developer,Gaming,San Francisco
2024-10-14 02:57:08.703204,192.168.1.8,10.0.0.248,80,HTTP,3970,Desktop,Developer,Social Media,San Francisco
2024-10-14 02:24:43.703204,192.168.1.8,10.0.0.119,80,HTTP,3970,Desktop,Developer,Gaming,San Francisco
2024-10-14 01:04:30.703204,192.168.1.8,10.0.0.39,80,HTTP,2307,Desktop,Developer,Social Media,San Francisco
2024-10-14 04:45:38.703204,192.168.1.8,10.0.0.119,443,OTHER,3247,Desktop,Developer,Social Media,San Francisco
2024-10-14 10:58:19.703204,192.168.1.8,10.0.0.85,80,HTTP,1996,Desktop,Developer,Gaming,San Francisco
2024-10-13 14:06:59.703204,192.168.1.8,10.0.0.17,53,OTHER,3504,Desktop,Developer,Gaming,San Francisco
2024-10-14 07:05:05.703204,192.168.1.8,10.0.0.84,8080,OTHER,3405,Desktop,Developer,Gaming,San Francisco
2024-10-14 06:21:01.703204,192.168.1.8,10.0.0.149,80,HTTP,4058,Desktop,Developer,Gaming,San Francisco
2024-10-14 07:25:08.703204,192.168.1.8,10.0.0.247,443,OTHER,4044,Desktop,Developer,Social Media,San Francisco
2024-10-14 09:30:42.703204,192.168.1.8,10.0.0.79,21,FTP,3959,Desktop,Developer,Gaming,San Francisco
2024-10-13 13:34:30.703204,192.168.1.8,10.0.0.247,21,FTP,1539,Desktop,Developer,Gaming,San Francisco
2024-10-14 09:26:03.703204,192.168.1.8,10.0.0.203,80,HTTP,2140,Desktop,Developer,Social Media,San Francisco
2024-10-14 04:05:18.703204,192.168.1.8,10.0.0.147,80,HTTP,895,Desktop,Developer,Social Media,San Francisco
2024-10-13 15:39:04.703204,192.168.1.8,10.0.0.153,80,HTTP,3066,Desktop,Developer,Social Media,San Francisco
2024-10-14 01:17:26.703204,192.168.1.8,10.0.0.3,21,FTP,4970,Desktop,Developer,Social Media,San Francisco
2024-10-13 21:12:16.703204,192.168.1.8,10.0.0.133,80,HTTP,1584,Desktop,Developer,Social Media,San Francisco
2024-10-14 10:23:55.703204,192.168.1.9,10.0.0.249,80,HTTP,3455,Desktop,Admin,Email,New York
2024-10-13 19:15:59.703204,192.168.1.9,10.0.0.95,80,HTTP,1225,Desktop,Admin,Email,New York
2024-10-14 01:41:56.703204,192.168.1.9,10.0.0.80,80,HTTP,1867,Desktop,Admin,Social Media,New York
2024-10-14 02:31:18.703204,192.168.1.9,10.0.0.74,21,FTP,6395,Desktop,Admin,Social Media,New York
2024-10-14 13:16:27.703204,192.168.1.9,10.0.0.144,80,HTTP,2089,Desktop,Admin,Email,New York
2024-10-14 01:30:01.703204,192.168.1.9,10.0.0.2,80,HTTP,5316,Desktop,Admin,Social Media,New York
2024-10-13 20:12:02.703204,192.168.1.9,10.0.0.53,80,HTTP,4484,Desktop,Admin,Social Media,New York
2024-10-14 06:10:44.703204,192.168.1.9,10.0.0.241,80,HTTP,4609,Desktop,Admin,Social Media,New York
2024-10-14 07:21:05.703204,192.168.1.9,10.0.0.135,80,HTTP,1559,Desktop,Admin,Email,New York
2024-10-14 06:29:24.703204,192.168.1.9,10.0.0.151,8080,OTHER,5237,Desktop,Admin,Email,New York
2024-10-13 23:55:44.703204,192.168.1.9,10.0.0.38,80,HTTP,3803,Desktop,Admin,Email,New York
2024-10-14 07:38:21.703204,192.168.1.9,10.0.0.62,443,OTHER,4194,Desktop,Admin,Social Media,New York
2024-10-13 13:52:30.703204,192.168.1.9,10.0.0.178,80,HTTP,4108,Desktop,Admin,Social Media,New York
2024-10-13 14:39:26.703204,192.168.1.9,10.0.0.60,22,SSH,1491,Desktop,Admin,Email,New York
2024-10-13 19:27:21.703204,192.168.1.9,10.0.0.142,80,HTTP,2391,Desktop,Admin,Email,New York
2024-10-13 23:34:16.703204,192.168.1.9,10.0.0.132,80,HTTP,3297,Desktop,Admin,Social Media,New York
2024-10-13 23:23:25.703204,192.168.1.9,10.0.0.137,80,HTTP,5337,Desktop,Admin,Social Media,New York
2024-10-14 04:42:16.703204,192.168.1.9,10.0.0.93,80,HTTP,1376,Desktop,Admin,Email,New York
2024-10-14 05:15:07.703204,192.168.1.9,10.0.0.200,80,HTTP,4832,Desktop,Admin,Social Media,New York
2024-10-14 09:34:53.703204,192.168.1.9,10.0.0.71,80,HTTP,2308,Desktop,Admin,Social Media,New York
2024-10-14 12:57:07.703204,192.168.1.9,10.0.0.213,80,HTTP,2240,Desktop,Admin,Email,New York
2024-10-14 12:51:48.703204,192.168.1.9,10.0.0.189,80,HTTP,3201,Desktop,Admin,Social Media,New York
2024-10-14 04:19:24.703204,192.168.1.9,10.0.0.33,53,OTHER,3280,Desktop,Admin,Social Media,New York
2024-10-13 15:32:05.703204,192.168.1.9,10.0.0.234,80,HTTP,2258,Desktop,Admin,Social Media,New York
2024-10-13 14:11:47.703204,192.168.1.9,10.0.0.134,80,HTTP,4599,Desktop,Admin,Email,New York
2024-10-14 05:55:59.703204,192.168.1.9,10.0.0.153,80,HTTP,5108,Desktop,Admin,Email,New York
2024-10-14 05:14:50.703204,192.168.1.9,10.0.0.53,21,FTP,5760,Desktop,Admin,Email,New York
2024-10-13 15:59:19.703204,192.168.1.9,10.0.0.166,80,HTTP,2753,Desktop,Admin,Social Media,New York
2024-10-13 23:28:12.703204,192.168.1.9,10.0.0.227,80,HTTP,3821,Desktop,Admin,Email,New York
2024-10-13 17:19:35.703204,192.168.1.9,10.0.0.149,80,HTTP,4445,Desktop,Admin,Social Media,New York
2024-10-14 01:17:22.703204,192.168.1.9,10.0.0.128,80,HTTP,4556,Desktop,Admin,Email,New York
2024-10-13 23:08:48.703204,192.168.1.9,10.0.0.227,80,HTTP,4344,Desktop,Admin,Email,New York
2024-10-14 01:57:38.703204,192.168.1.9,10.0.0.120,21,FTP,4452,Desktop,Admin,Social Media,New York
2024-10-14 02:28:07.703204,192.168.1.9,10.0.0.216,22,SSH,967,Desktop,Admin,Social Media,New York
2024-10-13 14:09:57.703204,192.168.1.9,10.0.0.187,80,HTTP,3835,Desktop,Admin,Social Media,New York
2024-10-14 03:36:56.703204,192.168.1.9,10.0.0.202,80,HTTP,5172,Desktop,Admin,Social Media,New York
2024-10-14 04:03:21.703204,192.168.1.9,10.0.0.170,80,HTTP,2953,Desktop,Admin,Social Media,New York
2024-10-14 02:00:45.703204,192.168.1.9,10.0.0.104,21,FTP,4251,Desktop,Admin,Social Media,New York
2024-10-13 23:28:11.703204,192.168.1.9,10.0.0.45,22,SSH,1204,Desktop,Admin,Email,New York
2024-10-14 02:25:21.703204,192.168.1.9,10.0.0.156,80,HTTP,3523,Desktop,Admin,Email,New York
2024-10-15 04:37:25.703204,192.168.1.1,10.0.0.120,80,HTTP,2791,Laptop,Employee,Gaming,Berlin
2024-10-14 23:12:08.703204,192.168.1.1,10.0.0.105,80,HTTP,1754,Laptop,Employee,Streaming,Berlin
2024-10-15 01:36:19.703204,192.168.1.1,10.0.0.79,80,HTTP,1769,Laptop,Employee,Streaming,Berlin
